        2                   4                   identity            True                True                [('0.333', '0.258'), ('0.299', '0.294'), ('0.308', '0.182'), ('0.318', '0.230'), ('0.309', '0.242'), ('0.332', '0.330'), ('0.322', '0.130'), ('0.311', '0.300'), ('0.345', '0.194'), ('0.318', '0.163')]('0.3195', '0.2323')
LogReg              ngram_notes         3                   5                   tanh                False               False               [('0.402', '0.295'), ('0.391', '0.340'), ('0.422', '0.337'), ('0.391', '0.278'), ('0.397', '0.266'), ('0.385', '0.273'), ('0.394', '0.203'), ('0.404', '0.299'), ('0.410', '0.220'), ('0.404', '0.200')]('0.4000', '0.2711')
LogReg              ngram_notes         3                   6                   tanh                False               False               [('0.400', '0.283'), ('0.411', '0.286'), ('0.434', '0.381'), ('0.412', '0.243'), ('0.419', '0.258'), ('0.419', '0.259'), ('0.407', '0.239'), ('0.432', '0.312'), ('0.425', '0.214'), ('0.422', '0.189')]('0.4181', '0.2664')
LogReg              ngram_notes         3                   7                   tanh                False               False               [('0.430', '0.407'), ('0.439', '0.344'), ('0.444', '0.378'), ('0.447', '0.206'), ('0.441', '0.233'), ('0.437', '0.305'), ('0.434', '0.235'), ('0.452', '0.344'), ('0.459', '0.208'), ('0.452', '0.206')]('0.4435', '0.2866')
LogReg              ngram_notes         3                   8                   tanh                False               False               [('0.439', '0.362'), ('0.444', '0.362'), ('0.463', '0.375'), ('0.466', '0.197'), ('0.453', '0.276'), ('0.463', '0.253'), ('0.436', '0.231'), ('0.466', '0.379'), ('0.472', '0.180'), ('0.477', '0.161')]('0.4579', '0.2776')
LogReg              ngram_notes         4                   1                   tanh                False               False               [('0.302', '0.477'), ('0.300', '0.343'), ('0.328', '0.223'), ('0.314', '0.338'), ('0.314', '0.194'), ('0.345', '0.180'), ('0.323', '0.105'), ('0.313', '0.329'), ('0.308', '0.225'), ('0.328', '0.250')]('0.3175', '0.2664')
LogReg              ngram_notes         4                   2                   tanh                False               False               [('0.296', '0.422'), ('0.325', '0.292'), ('0.342', '0.228'), ('0.340', '0.256'), ('0.353', '0.214'), ('0.363', '0.124'), ('0.346', '0.096'), ('0.337', '0.408'), ('0.368', '0.206'), ('0.350', '0.265')]('0.3420', '0.2511')
LogReg              ngram_notes         4                   3                   tanh                False               False               [('0.369', '0.349'), ('0.377', '0.394'), ('0.392', '0.289'), ('0.387', '0.276'), ('0.386', '0.294'), ('0.398', '0.266'), ('0.380', '0.175'), ('0.389', '0.342'), ('0.399', '0.215'), ('0.396', '0.283')]('0.3873', '0.2883')
LogReg              ngram_notes         4                   4                   tanh                False               False               [('0.371', '0.371'), ('0.390', '0.284'), ('0.394', '0.295'), ('0.371', '0.311'), ('0.396', '0.242'), ('0.394', '0.220'), ('0.380', '0.182'), ('0.386', '0.314'), ('0.397', '0.226'), ('0.397', '0.233')]('0.3876', '0.2678')
LogReg              ngram_notes         4                   5                   tanh                False               False               [('0.403', '0.295'), ('0.414', '0.300'), ('0.413', '0.279'), ('0.382', '0.319'), ('0.414', '0.234'), ('0.396', '0.239'), ('0.380', '0.149'), ('0.422', '0.313'), ('0.413', '0.271'), ('0.401', '0.200')]('0.4038', '0.2599')
LogReg              ngram_notes         4                   6                   tanh                False               False               [('0.405', '0.267'), ('0.443', '0.327'), ('0.418', '0.357'), ('0.408', '0.314'), ('0.442', '0.258'), ('0.434', '0.188'), ('0.417', '0.225'), ('0.422', '0.359'), ('0.433', '0.250'), ('0.420', '0.216')]('0.4242', '0.2761')
LogReg              ngram_notes         4                   7                   tanh                False               False               [('0.429', '0.339'), ('0.450', '0.365'), ('0.460', '0.402'), ('0.449', '0.279'), ('0.463', '0.267'), ('0.468', '0.232'), ('0.417', '0.147'), ('0.460', '0.311'), ('0.457', '0.245'), ('0.466', '0.206')]('0.4519', '0.2793')
LogReg              ngram_notes         4                   8                   tanh                False               False               [('0.446', '0.345'), ('0.461', '0.340'), ('0.470', '0.375'), ('0.464', '0.212'), ('0.475', '0.259'), ('0.479', '0.215'), ('0.444', '0.138'), ('0.478', '0.293'), ('0.482', '0.220'), ('0.464', '0.129')]('0.4663', '0.2526')
LogReg              ngram_notes         5                   1                   tanh                False               False               [('0.318', '0.400'), ('0.320', '0.398'), ('0.341', '0.160'), ('0.325', '0.338'), ('0.346', '0.194'), ('0.358', '0.190'), ('0.331', '0.093'), ('0.328', '0.354'), ('0.318', '0.239'), ('0.343', '0.250')]('0.3328', '0.2616')
LogReg              ngram_notes         5                   2                   tanh                False               False               [('0.327', '0.391'), ('0.323', '0.189'), ('0.346', '0.174'), ('0.356', '0.231'), ('0.374', '0.200'), ('0.362', '0.113'), ('0.359', '0.120'), ('0.354', '0.395'), ('0.380', '0.191'), ('0.375', '0.286')]('0.3556', '0.2290')
LogReg              ngram_notes         5                   3                   tanh                False               False               [('0.368', '0.381'), ('0.382', '0.385'), ('0.402', '0.289'), ('0.385', '0.276'), ('0.397', '0.279'), ('0.392', '0.266'), ('0.390', '0.188'), ('0.397', '0.301'), ('0.379', '0.200'), ('0.397', '0.304')]('0.3889', '0.2869')
LogReg              ngram_notes         5                   4                   tanh                False               False               [('0.385', '0.371'), ('0.401', '0.314'), ('0.403', '0.261'), ('0.381', '0.284'), ('0.410', '0.242'), ('0.398', '0.264'), ('0.383', '0.195'), ('0.398', '0.271'), ('0.401', '0.210'), ('0.405', '0.233')]('0.3965', '0.2645')
LogReg              ngram_notes         5                   5                   tanh                False               False               [('0.409', '0.279'), ('0.427', '0.300'), ('0.422', '0.233'), ('0.407', '0.319'), ('0.431', '0.203'), ('0.424', '0.239'), ('0.400', '0.162'), ('0.433', '0.284'), ('0.425', '0.237'), ('0.425', '0.250')]('0.4203', '0.2506')
LogReg              ngram_notes         5                   6                   tanh                False               False               [('0.421', '0.317'), ('0.447', '0.276'), ('0.433', '0.298'), ('0.431', '0.286'), ('0.446', '0.226'), ('0.467', '0.153'), ('0.435', '0.127'), ('0.449', '0.344'), ('0.452', '0.161'), ('0.455', '0.216')]('0.4436', '0.2404')
LogReg              ngram_notes         5                   7                   tanh                False               False               [('0.462', '0.322'), ('0.471', '0.302'), ('0.470', '0.329'), ('0.484', '0.176'), ('0.496', '0.200'), ('0.491', '0.207'), ('0.452', '0.162'), ('0.483', '0.230'), ('0.469', '0.189'), ('0.488', '0.206')]('0.4766', '0.2323')
LogReg              ngram_notes         5                   8                   tanh                False               False               [('0.473', '0.241'), ('0.486', '0.234'), ('0.479', '0.237'), ('0.529', '0.136'), ('0.508', '0.207'), ('0.475', '0.266'), ('0.490', '0.185'), ('0.482', '0.328'), ('0.514', '0.160'), ('0.503', '0.065')]('0.4939', '0.2059')
LogReg              ngram_notes         6                   1                   tanh                False               False               [('0.333', '0.415'), ('0.343', '0.398'), ('0.338', '0.149'), ('0.358', '0.375'), ('0.367', '0.194'), ('0.371', '0.200'), ('0.345', '0.151'), ('0.339', '0.342'), ('0.332', '0.296'), ('0.362', '0.192')]('0.3488', '0.2712')
LogReg              ngram_notes         6                   2                   tanh                False               False               [('0.327', '0.312'), ('0.362', '0.189'), ('0.366', '0.141'), ('0.370', '0.256'), ('0.374', '0.286'), ('0.360', '0.206'), ('0.371', '0.145'), ('0.341', '0.316'), ('0.380', '0.191'), ('0.372', '0.245')]('0.3623', '0.2287')
LogReg              ngram_notes         6                   3                   tanh                False               False               [('0.374', '0.365'), ('0.391', '0.375'), ('0.426', '0.256'), ('0.408', '0.250'), ('0.417', '0.265'), ('0.412', '0.319'), ('0.408', '0.212'), ('0.414', '0.329'), ('0.411', '0.200'), ('0.421', '0.196')]('0.4082', '0.2767')
LogReg              ngram_notes         6                   4                   tanh                False               False               [('0.371', '0.371'), ('0.408', '0.314'), ('0.434', '0.227'), ('0.407', '0.257'), ('0.426', '0.197'), ('0.430', '0.253'), ('0.404', '0.169'), ('0.411', '0.257'), ('0.440', '0.194'), ('0.429', '0.140')]('0.4160', '0.2379')
LogReg              ngram_notes         6                   5                   tanh                False               False               [('0.431', '0.328'), ('0.442', '0.300'), ('0.426', '0.279'), ('0.444', '0.278'), ('0.453', '0.188'), ('0.433', '0.159'), ('0.429', '0.149'), ('0.450', '0.269'), ('0.463', '0.237'), ('0.446', '0.175')]('0.4417', '0.2362')
LogReg              ngram_notes         6                   6                   tanh                False               False               [('0.437', '0.283'), ('0.462', '0.265'), ('0.478', '0.214'), ('0.465', '0.214'), ('0.467', '0.210'), ('0.470', '0.129'), ('0.451', '0.141'), ('0.467', '0.328'), ('0.472', '0.143'), ('0.475', '0.189')]('0.4644', '0.2116')
LogReg              ngram_notes         6                   7                   tanh                False               False               [('0.474', '0.322'), ('0.492', '0.302'), ('0.480', '0.293'), ('0.492', '0.162'), ('0.524', '0.167'), ('0.515', '0.232'), ('0.471', '0.132'), ('0.510', '0.262'), ('0.490', '0.151'), ('0.518', '0.147')]('0.4966', '0.2170')
LogReg              ngram_notes         6                   8                   tanh                False               False               [('0.504', '0.259'), ('0.527', '0.202'), ('0.499', '0.200'), ('0.531', '0.152'), ('0.535', '0.155'), ('0.512', '0.203'), ('0.507', '0.200'), ('0.518', '0.259'), ('0.528', '0.200'), ('0.520', '0.129')]('0.5181', '0.1959')
LogReg              ngram_notes         7                   1                   tanh                False               False               [('0.326', '0.400'), ('0.345', '0.389'), ('0.331', '0.160'), ('0.359', '0.362'), ('0.373', '0.208'), ('0.371', '0.200'), ('0.338', '0.163'), ('0.348', '0.342'), ('0.341', '0.268'), ('0.368', '0.192')]('0.3500', '0.2684')
LogReg              ngram_notes         7                   2                   tanh                False               False               [('0.335', '0.297'), ('0.371', '0.208'), ('0.362', '0.174'), ('0.374', '0.308'), ('0.386', '0.214'), ('0.360', '0.196'), ('0.387', '0.133'), ('0.369', '0.303'), ('0.387', '0.162'), ('0.373', '0.204')]('0.3704', '0.2199')
LogReg              ngram_notes         7                   3                   tanh                False               False               [('0.388', '0.349'), ('0.403', '0.346'), ('0.426', '0.256'), ('0.414', '0.316'), ('0.420', '0.191'), ('0.408', '0.245'), ('0.414', '0.200'), ('0.430', '0.342'), ('0.422', '0.185'), ('0.431', '0.261')]('0.4156', '0.2691')
LogReg              ngram_notes         7                   4                   tanh                False               False               [('0.419', '0.274'), ('0.433', '0.294'), ('0.464', '0.239'), ('0.430', '0.311'), ('0.454', '0.227'), ('0.450', '0.286'), ('0.445', '0.169'), ('0.447', '0.329'), ('0.437', '0.194'), ('0.457', '0.186')]('0.4436', '0.2509')
LogReg              ngram_notes         7                   5                   tanh                False               False               [('0.462', '0.246'), ('0.463', '0.200'), ('0.474', '0.244'), ('0.455', '0.306'), ('0.502', '0.188'), ('0.480', '0.261'), ('0.480', '0.149'), ('0.488', '0.254'), ('0.469', '0.254'), ('0.474', '0.175')]('0.4747', '0.2277')
LogReg              ngram_notes         7                   6                   tanh                False               False               [('0.464', '0.283'), ('0.506', '0.204'), ('0.512', '0.202'), ('0.509', '0.271'), ('0.517', '0.194'), ('0.510', '0.176'), ('0.498', '0.141'), ('0.510', '0.312'), ('0.493', '0.214'), ('0.500', '0.216')]('0.5019', '0.2213')
LogReg              ngram_notes         7                   7                   tanh                False               False               [('0.505', '0.288'), ('0.534', '0.219'), ('0.528', '0.280'), ('0.534', '0.250'), ('0.549', '0.183'), ('0.523', '0.220'), ('0.543', '0.132'), ('0.543', '0.279'), ('0.525', '0.226'), ('0.529', '0.147')]('0.5313', '0.2224')
LogReg              ngram_notes         7                   8                   tanh                False               False               [('0.554', '0.207'), ('0.565', '0.213'), ('0.572', '0.275'), ('0.576', '0.303'), ('0.571', '0.172'), ('0.545', '0.266'), ('0.570', '0.169'), ('0.575', '0.259'), ('0.569', '0.280'), ('0.562', '0.129')]('0.5659', '0.2273')
LogReg              ngram_notes         8                   1                   tanh                False               False               [('0.319', '0.415'), ('0.338', '0.398'), ('0.334', '0.149'), ('0.358', '0.362'), ('0.367', '0.222'), ('0.375', '0.210'), ('0.334', '0.116'), ('0.343', '0.342'), ('0.341', '0.296'), ('0.363', '0.173')]('0.3472', '0.2683')
LogReg              ngram_notes         8                   2                   tanh                False               False               [('0.349', '0.328'), ('0.388', '0.217'), ('0.368', '0.174'), ('0.372', '0.321'), ('0.379', '0.200'), ('0.366', '0.216'), ('0.386', '0.108'), ('0.371', '0.329'), ('0.404', '0.221'), ('0.386', '0.163')]('0.3769', '0.2277')
LogReg              ngram_notes         8                   3                   tanh                False               False               [('0.415', '0.317'), ('0.424', '0.317'), ('0.438', '0.278'), ('0.423', '0.237'), ('0.433', '0.191'), ('0.427', '0.234'), ('0.427', '0.163'), ('0.423', '0.329'), ('0.425', '0.185'), ('0.438', '0.239')]('0.4273', '0.2490')
